"name","value","created_at"
market-cap,6759977896.0666,2024-11-18 19:30:50.000
circulating-supply,29943667896.628,2024-11-18 19:30:50.000
rank,21.0,2024-11-18 19:30:50.000
price-usd,0.22782,2024-11-18 19:40:49.000
volume-24h,2360026282.9943,2024-11-18 19:40:50.000
market-cap-dominance,0.2257,2024-11-18 19:40:50.000
market-cap,6821892041.1147,2024-11-18 19:40:50.000
circulating-supply,29943667896.628,2024-11-18 19:40:50.000
rank,21.0,2024-11-18 19:40:50.000
price-usd,0.22814,2024-11-18 19:50:49.000
volume-24h,2364600085.8187,2024-11-18 19:50:51.000
market-cap-dominance,0.2244,2024-11-18 19:50:51.000
market-cap,6831306739.0458,2024-11-18 19:50:51.000
circulating-supply,29943667896.628,2024-11-18 19:50:51.000
rank,21.0,2024-11-18 19:50:51.000
price-usd,0.2265,2024-11-18 20:15:52.000
volume-24h,2369621071.3076,2024-11-18 20:15:54.000
market-cap-dominance,0.2222,2024-11-18 20:15:54.000
market-cap,6782134009.1171,2024-11-18 20:15:54.000
circulating-supply,29943667679.203,2024-11-18 20:15:54.000
rank,21.0,2024-11-18 20:15:54.000
price-usd,0.2265,2024-11-18 20:16:04.000
volume-24h,2369621071.3076,2024-11-18 20:16:05.000
market-cap-dominance,0.2222,2024-11-18 20:16:05.000
market-cap,6782134009.1171,2024-11-18 20:16:05.000
circulating-supply,29943667679.203,2024-11-18 20:16:05.000
rank,21.0,2024-11-18 20:16:05.000
price-usd,0.22677,2024-11-18 20:20:10.000
volume-24h,2371266707.4374,2024-11-18 20:20:11.000
market-cap-dominance,0.2225,2024-11-18 20:20:11.000
market-cap,6790204435.155,2024-11-18 20:20:11.000
circulating-supply,29943667679.203,2024-11-18 20:20:11.000
rank,21.0,2024-11-18 20:20:11.000
price-usd,0.22977,2024-11-18 20:30:50.000
volume-24h,2386661738.7955,2024-11-18 20:30:51.000
market-cap-dominance,0.2234,2024-11-18 20:30:51.000
market-cap,6880223025.3456,2024-11-18 20:30:51.000
circulating-supply,29943667679.203,2024-11-18 20:30:51.000
rank,21.0,2024-11-18 20:30:51.000
price-usd,0.23214,2024-11-18 20:40:48.000
volume-24h,2398563420.0494,2024-11-18 20:40:50.000
market-cap-dominance,0.225,2024-11-18 20:40:50.000
market-cap,6951030562.1613,2024-11-18 20:40:50.000
circulating-supply,29943667679.203,2024-11-18 20:40:50.000
rank,21.0,2024-11-18 20:40:50.000
price-usd,0.23233,2024-11-18 20:50:46.000
volume-24h,2405895340.3872,2024-11-18 20:50:48.000
market-cap-dominance,0.2262,2024-11-18 20:50:48.000
market-cap,6956755251.8703,2024-11-18 20:50:48.000
circulating-supply,29943667590.512,2024-11-18 20:50:48.000
rank,21.0,2024-11-18 20:50:48.000
price-usd,0.2326,2024-11-18 21:15:31.000
volume-24h,2412623654.6844,2024-11-18 21:15:32.000
market-cap-dominance,0.2256,2024-11-18 21:15:32.000
market-cap,6964982843.2525,2024-11-18 21:15:32.000
circulating-supply,29943668765.231,2024-11-18 21:15:32.000
rank,21.0,2024-11-18 21:15:32.000
price-usd,0.2326,2024-11-18 21:15:42.000
volume-24h,2412623654.6844,2024-11-18 21:15:44.000
market-cap-dominance,0.2256,2024-11-18 21:15:44.000
market-cap,6964982843.2525,2024-11-18 21:15:44.000
circulating-supply,29943668765.231,2024-11-18 21:15:44.000
rank,21.0,2024-11-18 21:15:44.000
price-usd,0.23311,2024-11-18 21:20:09.000
volume-24h,2415988644.3383,2024-11-18 21:20:11.000
market-cap-dominance,0.2257,2024-11-18 21:20:11.000
market-cap,6980104189.8739,2024-11-18 21:20:11.000
circulating-supply,29943668765.231,2024-11-18 21:20:11.000
rank,21.0,2024-11-18 21:20:11.000
price-usd,0.23192,2024-11-18 21:30:48.000
volume-24h,2416859333.5672,2024-11-18 21:30:50.000
market-cap-dominance,0.2249,2024-11-18 21:30:50.000
market-cap,6944446527.7019,2024-11-18 21:30:50.000
circulating-supply,29943668765.231,2024-11-18 21:30:50.000
rank,21.0,2024-11-18 21:30:50.000
price-usd,0.23188,2024-11-18 21:40:48.000
volume-24h,2416570621.7935,2024-11-18 21:40:49.000
market-cap-dominance,0.2247,2024-11-18 21:40:49.000
market-cap,6943322741.3036,2024-11-18 21:40:49.000
circulating-supply,29943668765.231,2024-11-18 21:40:49.000
rank,21.0,2024-11-18 21:40:49.000
price-usd,0.23083,2024-11-18 21:50:47.000
volume-24h,2412717401.4805,2024-11-18 21:50:49.000
market-cap-dominance,0.224,2024-11-18 21:50:49.000
market-cap,6911868534.3357,2024-11-18 21:50:49.000
circulating-supply,29943668699.498,2024-11-18 21:50:49.000
rank,21.0,2024-11-18 21:50:49.000
price-usd,0.23062,2024-11-18 22:14:33.000
volume-24h,2413097643.8239,2024-11-18 22:14:35.000
market-cap-dominance,0.2246,2024-11-18 22:14:35.000
market-cap,6905478892.3172,2024-11-18 22:14:35.000
circulating-supply,29943668635.981,2024-11-18 22:14:35.000
rank,21.0,2024-11-18 22:14:35.000
price-usd,0.23062,2024-11-18 22:14:44.000
volume-24h,2413097643.8239,2024-11-18 22:14:45.000
market-cap-dominance,0.2246,2024-11-18 22:14:45.000
market-cap,6905478892.3172,2024-11-18 22:14:45.000
circulating-supply,29943668635.981,2024-11-18 22:14:45.000
rank,21.0,2024-11-18 22:14:45.000
price-usd,0.2323,2024-11-18 22:20:09.000
volume-24h,2418424950.1894,2024-11-18 22:20:10.000
market-cap-dominance,0.2262,2024-11-18 22:20:10.000
market-cap,6955854396.9764,2024-11-18 22:20:10.000
circulating-supply,29943668635.981,2024-11-18 22:20:10.000
rank,21.0,2024-11-18 22:20:10.000
price-usd,0.23296,2024-11-18 22:30:54.000
volume-24h,2422737901.7918,2024-11-18 22:30:55.000
market-cap-dominance,0.2266,2024-11-18 22:30:55.000
market-cap,6975532348.462,2024-11-18 22:30:55.000
circulating-supply,29943668635.981,2024-11-18 22:30:55.000
rank,21.0,2024-11-18 22:30:55.000
price-usd,0.2353,2024-11-18 22:40:50.000
volume-24h,2428578582.2336,2024-11-18 22:40:51.000
market-cap-dominance,0.229,2024-11-18 22:40:51.000
market-cap,7045798748.5191,2024-11-18 22:40:51.000
circulating-supply,29943668635.981,2024-11-18 22:40:51.000
rank,21.0,2024-11-18 22:40:51.000
price-usd,0.23575,2024-11-18 22:50:46.000
volume-24h,2432004770.2585,2024-11-18 22:50:47.000
market-cap-dominance,0.2289,2024-11-18 22:50:47.000
market-cap,7059099343.3098,2024-11-18 22:50:47.000
circulating-supply,29943668538.701,2024-11-18 22:50:47.000
rank,21.0,2024-11-18 22:50:47.000
price-usd,0.23459,2024-11-18 23:14:39.000
volume-24h,2441262190.7324,2024-11-18 23:14:41.000
market-cap-dominance,0.2289,2024-11-18 23:14:41.000
market-cap,7024533577.8873,2024-11-18 23:14:41.000
circulating-supply,29943668470.047,2024-11-18 23:14:41.000
rank,21.0,2024-11-18 23:14:41.000
price-usd,0.23459,2024-11-18 23:14:51.000
volume-24h,2441262190.7324,2024-11-18 23:14:53.000
market-cap-dominance,0.2289,2024-11-18 23:14:53.000
market-cap,7024533577.8873,2024-11-18 23:14:53.000
circulating-supply,29943668470.047,2024-11-18 23:14:53.000
rank,21.0,2024-11-18 23:14:53.000
price-usd,0.23575,2024-11-18 23:20:10.000
volume-24h,2428352544.7057,2024-11-18 23:20:12.000
market-cap-dominance,0.23,2024-11-18 23:20:12.000
market-cap,7059237292.3863,2024-11-18 23:20:12.000
circulating-supply,29943668470.047,2024-11-18 23:20:12.000
rank,21.0,2024-11-18 23:20:12.000
price-usd,0.23359,2024-11-18 23:30:45.000
volume-24h,2439237477.3322,2024-11-18 23:30:47.000
market-cap-dominance,0.2288,2024-11-18 23:30:47.000
market-cap,6994537939.3769,2024-11-18 23:30:47.000
circulating-supply,29943668470.047,2024-11-18 23:30:47.000
rank,21.0,2024-11-18 23:30:47.000
price-usd,0.23812,2024-11-18 23:40:46.000
volume-24h,2441115593.5683,2024-11-18 23:40:48.000
market-cap-dominance,0.233,2024-11-18 23:40:48.000
market-cap,7130306449.3596,2024-11-18 23:40:48.000
circulating-supply,29943668470.047,2024-11-18 23:40:48.000
rank,21.0,2024-11-18 23:40:48.000
price-usd,0.23383,2024-11-18 23:50:48.000
volume-24h,2449520285.2693,2024-11-18 23:50:49.000
market-cap-dominance,0.2281,2024-11-18 23:50:49.000
market-cap,7001830796.6378,2024-11-18 23:50:49.000
circulating-supply,29943668428.373,2024-11-18 23:50:49.000
rank,21.0,2024-11-18 23:50:49.000
price-usd,0.24052,2024-11-19 00:15:48.000
volume-24h,2474430054.5516,2024-11-19 00:15:49.000
market-cap-dominance,0.2347,2024-11-19 00:15:49.000
market-cap,7202969868.3,2024-11-19 00:15:49.000
circulating-supply,29947724309.257,2024-11-19 00:15:49.000
rank,21.0,2024-11-19 00:15:49.000
price-usd,0.24052,2024-11-19 00:16:00.000
volume-24h,2474430054.5516,2024-11-19 00:16:02.000
market-cap-dominance,0.2347,2024-11-19 00:16:02.000
market-cap,7202969868.3,2024-11-19 00:16:02.000
circulating-supply,29947724309.257,2024-11-19 00:16:02.000
rank,21.0,2024-11-19 00:16:02.000
price-usd,0.24181,2024-11-19 00:20:11.000
volume-24h,2486408596.0486,2024-11-19 00:20:12.000
market-cap-dominance,0.2362,2024-11-19 00:20:12.000
market-cap,7241645994.6663,2024-11-19 00:20:12.000
circulating-supply,29947724309.257,2024-11-19 00:20:12.000
rank,20.0,2024-11-19 00:20:12.000
price-usd,0.23971,2024-11-19 00:30:45.000
volume-24h,2473808325.6767,2024-11-19 00:30:46.000
market-cap-dominance,0.2343,2024-11-19 00:30:46.000
market-cap,7178761558.0598,2024-11-19 00:30:46.000
circulating-supply,29947724309.257,2024-11-19 00:30:46.000
rank,21.0,2024-11-19 00:30:46.000
price-usd,0.23892,2024-11-19 00:40:50.000
volume-24h,2466001617.6816,2024-11-19 00:40:52.000
market-cap-dominance,0.2336,2024-11-19 00:40:52.000
market-cap,7154981826.6542,2024-11-19 00:40:52.000
circulating-supply,29947724309.257,2024-11-19 00:40:52.000
rank,21.0,2024-11-19 00:40:52.000
price-usd,0.24109,2024-11-19 00:50:46.000
volume-24h,2502462311.7372,2024-11-19 00:50:47.000
market-cap-dominance,0.2352,2024-11-19 00:50:47.000
market-cap,7220146598.1371,2024-11-19 00:50:47.000
circulating-supply,29947724184.07,2024-11-19 00:50:47.000
rank,20.0,2024-11-19 00:50:47.000
price-usd,0.23807,2024-11-19 01:15:19.000
volume-24h,2488847824.8844,2024-11-19 01:15:20.000
market-cap-dominance,0.2319,2024-11-19 01:15:20.000
market-cap,7129756998.2795,2024-11-19 01:15:20.000
circulating-supply,29947724103.105,2024-11-19 01:15:20.000
rank,21.0,2024-11-19 01:15:20.000
price-usd,0.23807,2024-11-19 01:15:32.000
volume-24h,2488847824.8844,2024-11-19 01:15:34.000
market-cap-dominance,0.2319,2024-11-19 01:15:34.000
market-cap,7129756998.2795,2024-11-19 01:15:34.000
circulating-supply,29947724103.105,2024-11-19 01:15:34.000
rank,21.0,2024-11-19 01:15:34.000
price-usd,0.2398,2024-11-19 01:20:10.000
volume-24h,2489959949.0355,2024-11-19 01:20:12.000
market-cap-dominance,0.2339,2024-11-19 01:20:12.000
market-cap,7181595750.5495,2024-11-19 01:20:12.000
circulating-supply,29947724103.105,2024-11-19 01:20:12.000
rank,21.0,2024-11-19 01:20:12.000
price-usd,0.23823,2024-11-19 01:30:49.000
volume-24h,2483882741.4639,2024-11-19 01:30:51.000
market-cap-dominance,0.2321,2024-11-19 01:30:51.000
market-cap,7134396800.0862,2024-11-19 01:30:51.000
circulating-supply,29947724103.105,2024-11-19 01:30:51.000
rank,21.0,2024-11-19 01:30:51.000
price-usd,0.24032,2024-11-19 01:40:48.000
volume-24h,2486881360.5435,2024-11-19 01:40:49.000
market-cap-dominance,0.2341,2024-11-19 01:40:49.000
market-cap,7196980752.0024,2024-11-19 01:40:49.000
circulating-supply,29947724103.105,2024-11-19 01:40:49.000
rank,21.0,2024-11-19 01:40:49.000
price-usd,0.23859,2024-11-19 01:50:48.000
volume-24h,2459828799.3724,2024-11-19 01:50:49.000
market-cap-dominance,0.2325,2024-11-19 01:50:49.000
market-cap,7145170745.652,2024-11-19 01:50:49.000
circulating-supply,29947724041.904,2024-11-19 01:50:49.000
rank,21.0,2024-11-19 01:50:49.000
price-usd,0.23886,2024-11-19 02:15:57.000
volume-24h,2345594021.4927,2024-11-19 02:15:59.000
market-cap-dominance,0.2331,2024-11-19 02:15:59.000
market-cap,7153401349.4889,2024-11-19 02:15:59.000
circulating-supply,29947723941.396,2024-11-19 02:15:59.000
rank,21.0,2024-11-19 02:15:59.000
price-usd,0.23886,2024-11-19 02:16:11.000
volume-24h,2345594021.4927,2024-11-19 02:16:13.000
market-cap-dominance,0.2331,2024-11-19 02:16:13.000
market-cap,7153401349.4889,2024-11-19 02:16:13.000
circulating-supply,29947723941.396,2024-11-19 02:16:13.000
rank,21.0,2024-11-19 02:16:13.000
price-usd,0.24058,2024-11-19 02:20:08.000
volume-24h,2342203541.5382,2024-11-19 02:20:11.000
market-cap-dominance,0.2347,2024-11-19 02:20:11.000
market-cap,7204814363.2491,2024-11-19 02:20:11.000
circulating-supply,29947723941.396,2024-11-19 02:20:11.000
rank,21.0,2024-11-19 02:20:11.000
price-usd,0.23718,2024-11-19 02:30:49.000
volume-24h,2309151004.0433,2024-11-19 02:30:51.000
market-cap-dominance,0.2309,2024-11-19 02:30:51.000
market-cap,7102974085.3263,2024-11-19 02:30:51.000
circulating-supply,29947723941.396,2024-11-19 02:30:51.000
rank,21.0,2024-11-19 02:30:51.000
price-usd,0.23573,2024-11-19 02:40:48.000
volume-24h,2301440860.307,2024-11-19 02:40:50.000
market-cap-dominance,0.2297,2024-11-19 02:40:50.000
market-cap,7059544512.9003,2024-11-19 02:40:50.000
circulating-supply,29947723941.396,2024-11-19 02:40:50.000
rank,21.0,2024-11-19 02:40:50.000
price-usd,0.23647,2024-11-19 02:50:48.000
volume-24h,2305640877.9571,2024-11-19 02:50:49.000
market-cap-dominance,0.2301,2024-11-19 02:50:49.000
market-cap,7081857050.4655,2024-11-19 02:50:49.000
circulating-supply,29947723859.336,2024-11-19 02:50:49.000
rank,21.0,2024-11-19 02:50:49.000
price-usd,0.23573,2024-11-19 03:15:52.000
volume-24h,2276135115.2357,2024-11-19 03:15:53.000
market-cap-dominance,0.2293,2024-11-19 03:15:53.000
market-cap,7059528434.397,2024-11-19 03:15:53.000
circulating-supply,29947723744.543,2024-11-19 03:15:53.000
rank,21.0,2024-11-19 03:15:53.000
price-usd,0.23573,2024-11-19 03:16:03.000
volume-24h,2276135115.2357,2024-11-19 03:16:05.000
market-cap-dominance,0.2293,2024-11-19 03:16:05.000
market-cap,7059528434.397,2024-11-19 03:16:05.000
circulating-supply,29947723744.543,2024-11-19 03:16:05.000
rank,21.0,2024-11-19 03:16:05.000
price-usd,0.23438,2024-11-19 03:20:12.000
volume-24h,2267793486.6465,2024-11-19 03:20:14.000
market-cap-dominance,0.228,2024-11-19 03:20:14.000
market-cap,7019280778.2497,2024-11-19 03:20:14.000
circulating-supply,29947723744.543,2024-11-19 03:20:14.000
rank,21.0,2024-11-19 03:20:14.000
price-usd,0.23613,2024-11-19 03:30:46.000
volume-24h,2263734215.9476,2024-11-19 03:30:48.000
market-cap-dominance,0.2295,2024-11-19 03:30:48.000
market-cap,7071703281.552,2024-11-19 03:30:48.000
circulating-supply,29947723744.543,2024-11-19 03:30:48.000
rank,21.0,2024-11-19 03:30:48.000
price-usd,0.23895,2024-11-19 03:40:49.000
volume-24h,2269069557.3013,2024-11-19 03:40:50.000
market-cap-dominance,0.2323,2024-11-19 03:40:50.000
market-cap,7155874025.0687,2024-11-19 03:40:50.000
circulating-supply,29947723744.543,2024-11-19 03:40:50.000
rank,21.0,2024-11-19 03:40:50.000
price-usd,0.23816,2024-11-19 03:50:48.000
volume-24h,2268144573.0315,2024-11-19 03:50:49.000
market-cap-dominance,0.2316,2024-11-19 03:50:49.000
market-cap,7132294576.9815,2024-11-19 03:50:49.000
circulating-supply,29947723654.307,2024-11-19 03:50:49.000
rank,21.0,2024-11-19 03:50:49.000
price-usd,0.23665,2024-11-19 04:14:14.000
volume-24h,2248815188.75,2024-11-19 04:14:16.000
market-cap-dominance,0.2302,2024-11-19 04:14:16.000
market-cap,7087194427.5129,2024-11-19 04:14:16.000
circulating-supply,29947723629.264,2024-11-19 04:14:16.000
rank,21.0,2024-11-19 04:14:16.000
price-usd,0.23665,2024-11-19 04:14:26.000
volume-24h,2248815188.75,2024-11-19 04:14:28.000
market-cap-dominance,0.2302,2024-11-19 04:14:28.000
market-cap,7087194427.5129,2024-11-19 04:14:28.000
circulating-supply,29947723629.264,2024-11-19 04:14:28.000
rank,21.0,2024-11-19 04:14:28.000
price-usd,0.23292,2024-11-19 04:20:08.000
volume-24h,2237786571.4248,2024-11-19 04:20:10.000
market-cap-dominance,0.2265,2024-11-19 04:20:10.000
market-cap,6975461781.2243,2024-11-19 04:20:10.000
circulating-supply,29947723629.264,2024-11-19 04:20:10.000
rank,21.0,2024-11-19 04:20:10.000
price-usd,0.2283,2024-11-19 04:30:47.000
volume-24h,2228316688.1764,2024-11-19 04:30:48.000
market-cap-dominance,0.2219,2024-11-19 04:30:48.000
market-cap,6836929451.7457,2024-11-19 04:30:48.000
circulating-supply,29947723629.264,2024-11-19 04:30:48.000
rank,21.0,2024-11-19 04:30:48.000
price-usd,0.22905,2024-11-19 04:40:49.000
volume-24h,2236952588.7768,2024-11-19 04:40:51.000
market-cap-dominance,0.2224,2024-11-19 04:40:51.000
market-cap,6859606500.5992,2024-11-19 04:40:51.000
circulating-supply,29947723629.264,2024-11-19 04:40:51.000
rank,21.0,2024-11-19 04:40:51.000
price-usd,0.22873,2024-11-19 04:50:47.000
volume-24h,2236637466.4087,2024-11-19 04:50:49.000
market-cap-dominance,0.2221,2024-11-19 04:50:49.000
market-cap,6850002440.9423,2024-11-19 04:50:49.000
circulating-supply,29947723629.264,2024-11-19 04:50:49.000
rank,21.0,2024-11-19 04:50:49.000
price-usd,0.22888,2024-11-19 05:13:59.000
volume-24h,2215395453.5793,2024-11-19 05:14:00.000
market-cap-dominance,0.2225,2024-11-19 05:14:00.000
market-cap,6854319679.9419,2024-11-19 05:14:00.000
circulating-supply,29947723449.501,2024-11-19 05:14:00.000
rank,21.0,2024-11-19 05:14:00.000
price-usd,0.22888,2024-11-19 05:14:10.000
volume-24h,2215395453.5793,2024-11-19 05:14:11.000
market-cap-dominance,0.2225,2024-11-19 05:14:11.000
market-cap,6854319679.9419,2024-11-19 05:14:11.000
circulating-supply,29947723449.501,2024-11-19 05:14:11.000
rank,21.0,2024-11-19 05:14:11.000
price-usd,0.23149,2024-11-19 05:20:09.000
volume-24h,2216213513.006,2024-11-19 05:20:11.000
market-cap-dominance,0.2249,2024-11-19 05:20:11.000
market-cap,6932661664.355,2024-11-19 05:20:11.000
circulating-supply,29947723449.501,2024-11-19 05:20:11.000
rank,21.0,2024-11-19 05:20:11.000
price-usd,0.23046,2024-11-19 05:30:46.000
volume-24h,2208770675.76,2024-11-19 05:30:47.000
market-cap-dominance,0.2242,2024-11-19 05:30:47.000
market-cap,6901716451.6944,2024-11-19 05:30:47.000
circulating-supply,29947723449.501,2024-11-19 05:30:47.000
rank,21.0,2024-11-19 05:30:47.000
price-usd,0.23105,2024-11-19 05:40:47.000
volume-24h,2203588379.3178,2024-11-19 05:40:48.000
market-cap-dominance,0.2251,2024-11-19 05:40:48.000
market-cap,6919476719.7397,2024-11-19 05:40:48.000
circulating-supply,29947723449.501,2024-11-19 05:40:48.000
rank,21.0,2024-11-19 05:40:48.000
price-usd,0.23262,2024-11-19 05:50:46.000
volume-24h,2191133883.7527,2024-11-19 05:50:47.000
market-cap-dominance,0.2263,2024-11-19 05:50:47.000
market-cap,6966535070.2899,2024-11-19 05:50:47.000
circulating-supply,29947723397.058,2024-11-19 05:50:47.000
rank,21.0,2024-11-19 05:50:47.000
price-usd,0.2308,2024-11-19 06:14:19.000
volume-24h,2121907745.4022,2024-11-19 06:14:20.000
market-cap-dominance,0.2239,2024-11-19 06:14:20.000
market-cap,6911948221.3152,2024-11-19 06:14:20.000
circulating-supply,29947723358.017,2024-11-19 06:14:20.000
rank,21.0,2024-11-19 06:14:20.000
price-usd,0.2308,2024-11-19 06:14:29.000
volume-24h,2121907745.4022,2024-11-19 06:14:30.000
market-cap-dominance,0.2239,2024-11-19 06:14:30.000
market-cap,6911948221.3152,2024-11-19 06:14:30.000
circulating-supply,29947723358.017,2024-11-19 06:14:30.000
rank,21.0,2024-11-19 06:14:30.000
price-usd,0.22979,2024-11-19 06:20:09.000
volume-24h,2100967520.249,2024-11-19 06:20:11.000
market-cap-dominance,0.2231,2024-11-19 06:20:11.000
market-cap,6881562845.2004,2024-11-19 06:20:11.000
circulating-supply,29947723358.017,2024-11-19 06:20:11.000
rank,21.0,2024-11-19 06:20:11.000
price-usd,0.22768,2024-11-19 06:30:45.000
volume-24h,2068651630.2983,2024-11-19 06:30:47.000
market-cap-dominance,0.2211,2024-11-19 06:30:47.000
market-cap,6818583458.9505,2024-11-19 06:30:47.000
circulating-supply,29947723358.017,2024-11-19 06:30:47.000
rank,21.0,2024-11-19 06:30:47.000
price-usd,0.22745,2024-11-19 06:40:52.000
volume-24h,2059456570.8099,2024-11-19 06:40:53.000
market-cap-dominance,0.2206,2024-11-19 06:40:53.000
market-cap,6811542888.3726,2024-11-19 06:40:53.000
circulating-supply,29947723358.017,2024-11-19 06:40:53.000
rank,21.0,2024-11-19 06:40:53.000
price-usd,0.22629,2024-11-19 06:50:48.000
volume-24h,2049638384.9693,2024-11-19 06:50:49.000
market-cap-dominance,0.2195,2024-11-19 06:50:49.000
market-cap,6777017645.1846,2024-11-19 06:50:49.000
circulating-supply,29947723324.721,2024-11-19 06:50:49.000
rank,21.0,2024-11-19 06:50:49.000
price-usd,0.23155,2024-11-19 07:14:33.000
volume-24h,2016487417.7696,2024-11-19 07:14:34.000
market-cap-dominance,0.2243,2024-11-19 07:14:34.000
market-cap,6934295504.2507,2024-11-19 07:14:34.000
circulating-supply,29947723303.8,2024-11-19 07:14:34.000
rank,21.0,2024-11-19 07:14:34.000
price-usd,0.23155,2024-11-19 07:14:43.000
volume-24h,2016487417.7696,2024-11-19 07:14:47.000
market-cap-dominance,0.2243,2024-11-19 07:14:47.000
market-cap,6934295504.2507,2024-11-19 07:14:47.000
circulating-supply,29947723303.8,2024-11-19 07:14:47.000
rank,21.0,2024-11-19 07:14:47.000
price-usd,0.23034,2024-11-19 07:20:09.000
volume-24h,2007345962.9894,2024-11-19 07:20:11.000
market-cap-dominance,0.2234,2024-11-19 07:20:11.000
market-cap,6898058604.1442,2024-11-19 07:20:11.000
circulating-supply,29947723303.8,2024-11-19 07:20:11.000
rank,21.0,2024-11-19 07:20:11.000
price-usd,0.23048,2024-11-19 07:30:46.000
volume-24h,1965643752.2011,2024-11-19 07:30:48.000
market-cap-dominance,0.2236,2024-11-19 07:30:48.000
market-cap,6902360759.3044,2024-11-19 07:30:48.000
circulating-supply,29947723303.8,2024-11-19 07:30:48.000
rank,21.0,2024-11-19 07:30:48.000
price-usd,0.22894,2024-11-19 07:40:46.000
volume-24h,1932970702.0291,2024-11-19 07:40:48.000
market-cap-dominance,0.222,2024-11-19 07:40:48.000
market-cap,6856367385.2231,2024-11-19 07:40:48.000
circulating-supply,29947723303.8,2024-11-19 07:40:48.000
rank,21.0,2024-11-19 07:40:48.000
price-usd,0.22655,2024-11-19 07:50:48.000
volume-24h,1918889428.3865,2024-11-19 07:50:49.000
market-cap-dominance,0.2198,2024-11-19 07:50:49.000
market-cap,6784674480.1112,2024-11-19 07:50:49.000
circulating-supply,29947723225.268,2024-11-19 07:50:49.000
rank,21.0,2024-11-19 07:50:49.000
price-usd,0.22725,2024-11-19 08:15:30.000
volume-24h,1887385282.145,2024-11-19 08:15:35.000
market-cap-dominance,0.2209,2024-11-19 08:15:35.000
market-cap,6805755678.3414,2024-11-19 08:15:35.000
circulating-supply,29947723209.166,2024-11-19 08:15:35.000
rank,21.0,2024-11-19 08:15:35.000
price-usd,0.22725,2024-11-19 08:15:44.000
volume-24h,1887385282.145,2024-11-19 08:15:46.000
market-cap-dominance,0.2209,2024-11-19 08:15:46.000
market-cap,6805755678.3414,2024-11-19 08:15:46.000
circulating-supply,29947723209.166,2024-11-19 08:15:46.000
rank,21.0,2024-11-19 08:15:46.000
price-usd,0.22535,2024-11-19 08:20:10.000
volume-24h,1832450887.1161,2024-11-19 08:20:12.000
market-cap-dominance,0.2189,2024-11-19 08:20:12.000
market-cap,6748683771.9067,2024-11-19 08:20:12.000
circulating-supply,29947723209.166,2024-11-19 08:20:12.000
rank,21.0,2024-11-19 08:20:12.000
price-usd,0.22401,2024-11-19 08:30:48.000
volume-24h,1803413289.1572,2024-11-19 08:30:49.000
market-cap-dominance,0.218,2024-11-19 08:30:49.000
market-cap,6708479033.7112,2024-11-19 08:30:49.000
circulating-supply,29947723209.166,2024-11-19 08:30:49.000
rank,22.0,2024-11-19 08:30:49.000
price-usd,0.22312,2024-11-19 08:40:50.000
volume-24h,1776433318.6491,2024-11-19 08:40:52.000
market-cap-dominance,0.217,2024-11-19 08:40:52.000
market-cap,6681891245.1142,2024-11-19 08:40:52.000
circulating-supply,29947723209.166,2024-11-19 08:40:52.000
rank,22.0,2024-11-19 08:40:52.000
price-usd,0.22506,2024-11-19 08:50:47.000
volume-24h,1759755622.002,2024-11-19 08:50:49.000
market-cap-dominance,0.2194,2024-11-19 08:50:49.000
market-cap,6739987015.7449,2024-11-19 08:50:49.000
circulating-supply,29947723133.861,2024-11-19 08:50:49.000
rank,21.0,2024-11-19 08:50:49.000
price-usd,0.22873,2024-11-19 09:15:52.000
volume-24h,1685157691.0007,2024-11-19 09:15:53.000
market-cap-dominance,0.2219,2024-11-19 09:15:53.000
market-cap,6850037101.0424,2024-11-19 09:15:53.000
circulating-supply,29947723106.763,2024-11-19 09:15:53.000
rank,21.0,2024-11-19 09:15:53.000
price-usd,0.22873,2024-11-19 09:16:03.000
volume-24h,1685157691.0007,2024-11-19 09:16:05.000
market-cap-dominance,0.2219,2024-11-19 09:16:05.000
market-cap,6850037101.0424,2024-11-19 09:16:05.000
circulating-supply,29947723106.763,2024-11-19 09:16:05.000
rank,21.0,2024-11-19 09:16:05.000
price-usd,0.22894,2024-11-19 09:20:08.000
volume-24h,1678205613.1006,2024-11-19 09:20:10.000
market-cap-dominance,0.2222,2024-11-19 09:20:10.000
market-cap,6856242171.4241,2024-11-19 09:20:10.000
circulating-supply,29947723106.763,2024-11-19 09:20:10.000
rank,21.0,2024-11-19 09:20:10.000
price-usd,0.22773,2024-11-19 09:30:47.000
volume-24h,1658919258.6367,2024-11-19 09:30:48.000
market-cap-dominance,0.2219,2024-11-19 09:30:48.000
market-cap,6819920328.1195,2024-11-19 09:30:48.000
circulating-supply,29947723106.763,2024-11-19 09:30:48.000
rank,21.0,2024-11-19 09:30:48.000
price-usd,0.23116,2024-11-19 09:40:48.000
volume-24h,1648051164.18,2024-11-19 09:41:00.000
market-cap-dominance,0.2258,2024-11-19 09:41:00.000
market-cap,6922770209.0147,2024-11-19 09:41:00.000
circulating-supply,29947723106.763,2024-11-19 09:41:00.000
rank,21.0,2024-11-19 09:41:00.000
price-usd,0.23042,2024-11-19 09:50:45.000
volume-24h,1641620860.5369,2024-11-19 09:50:47.000
market-cap-dominance,0.225,2024-11-19 09:50:47.000
market-cap,6900585438.6984,2024-11-19 09:50:47.000
circulating-supply,29947723076.487,2024-11-19 09:50:47.000
rank,21.0,2024-11-19 09:50:47.000
